id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
383435,31,admin.,married,secondary,yes,-1038,yes,no,cellular,9,jul,222,1,-1,0,unknown,0
344342,28,blue-collar,married,secondary,no,643,yes,no,telephone,17,jul,124,1,-1,0,unknown,0
410774,35,technician,single,secondary,no,1401,yes,no,cellular,13,may,1101,2,-1,0,unknown,1
607972,40,admin.,divorced,secondary,no,3096,yes,no,cellular,20,nov,158,1,-1,0,unknown,0
17287,66,retired,married,primary,no,2583,no,no,cellular,30,jan,88,2,-1,0,unknown,0
346578,43,entrepreneur,married,secondary,no,0,yes,no,cellular,25,jul,72,1,-1,0,unknown,0
237466,32,management,single,tertiary,no,552,yes,no,unknown,28,may,563,4,-1,0,unknown,0
643545,34,technician,married,secondary,no,18,no,no,cellular,12,aug,103,2,-1,0,unknown,0
114393,35,management,single,tertiary,no,836,no,no,cellular,11,aug,871,4,-1,0,unknown,1
69164,37,blue-collar,married,secondary,no,24,yes,no,cellular,13,may,139,3,-1,0,unknown,0
300085,58,blue-collar,married,primary,no,4388,no,no,cellular,29,aug,614,5,-1,0,unknown,0
59434,27,student,single,tertiary,no,837,no,no,cellular,2,sep,667,2,-1,0,unknown,0
143453,41,management,married,tertiary,no,1026,yes,no,cellular,6,apr,166,1,-1,0,unknown,0
457100,31,unknown,married,primary,no,1146,no,no,cellular,23,jun,270,3,183,1,success,1
370063,44,services,married,secondary,no,1857,yes,no,cellular,20,nov,1081,1,-1,0,unknown,1
211001,40,technician,married,secondary,no,1010,yes,no,cellular,5,may,468,2,343,1,failure,0
502684,33,technician,single,secondary,no,1068,yes,no,unknown,21,may,85,1,-1,0,unknown,0
551621,31,blue-collar,single,secondary,no,9683,yes,no,cellular,11,may,806,1,180,1,failure,0
18264,43,technician,married,secondary,no,519,yes,no,unknown,19,may,178,2,-1,0,unknown,0
43896,29,services,married,secondary,no,854,yes,no,unknown,4,jun,134,3,-1,0,unknown,0
230248,44,blue-collar,divorced,secondary,no,-57,yes,no,unknown,13,may,113,2,-1,0,unknown,0
8762,49,blue-collar,married,primary,no,883,yes,no,cellular,14,jul,99,3,-1,0,unknown,0
543210,39,housemaid,married,secondary,no,644,no,no,cellular,19,aug,139,1,-1,0,unknown,0
570790,36,management,married,tertiary,no,3874,yes,no,cellular,25,aug,425,4,-1,0,unknown,0
37701,27,services,single,secondary,no,-322,no,yes,unknown,4,jun,123,1,-1,0,unknown,0
236302,46,blue-collar,married,primary,no,671,yes,yes,cellular,12,may,546,1,172,2,success,0
580286,52,services,married,secondary,no,0,no,no,cellular,9,jul,96,1,-1,0,unknown,0
410076,37,technician,single,tertiary,no,1531,no,no,cellular,25,aug,117,6,-1,0,unknown,0
97523,36,management,single,tertiary,no,-85,yes,no,unknown,20,may,129,3,-1,0,unknown,0
445836,44,entrepreneur,married,secondary,no,2791,no,no,unknown,18,jun,94,1,-1,0,unknown,0
16710,53,technician,married,secondary,no,526,no,no,cellular,18,aug,81,2,-1,0,unknown,0
502037,45,management,divorced,tertiary,no,543,yes,no,cellular,12,aug,124,4,-1,0,unknown,0
537060,32,management,single,tertiary,no,1318,no,no,cellular,15,jul,76,2,-1,0,unknown,0
180969,39,housemaid,divorced,secondary,no,-6,yes,no,cellular,21,jul,99,1,-1,0,unknown,0
212180,50,services,married,secondary,no,916,no,no,unknown,17,jun,74,4,-1,0,unknown,0
525420,33,services,divorced,secondary,no,595,yes,no,unknown,21,may,178,2,-1,0,unknown,0
397091,40,services,married,secondary,no,456,yes,no,telephone,14,may,9,3,-1,0,unknown,0
737288,47,blue-collar,married,primary,no,459,yes,no,cellular,21,jul,599,8,-1,0,unknown,0
615949,32,management,married,tertiary,no,1522,yes,no,cellular,18,nov,177,3,184,3,failure,0
11667,47,technician,married,secondary,no,-865,yes,yes,cellular,21,jul,126,1,-1,0,unknown,0
440463,40,management,married,tertiary,no,1301,yes,no,unknown,15,may,114,1,-1,0,unknown,0
687038,37,self-employed,married,secondary,no,5,no,no,unknown,20,jun,147,1,-1,0,unknown,0
437850,39,technician,married,secondary,no,1161,yes,no,cellular,8,may,22,8,324,3,other,0
167656,46,technician,married,secondary,no,1427,yes,no,unknown,14,may,398,2,-1,0,unknown,0
391645,32,management,married,tertiary,no,2780,yes,no,cellular,12,aug,129,1,-1,0,unknown,0
419765,48,blue-collar,married,secondary,no,2470,yes,no,unknown,8,may,103,1,-1,0,unknown,0
298,34,management,married,tertiary,no,24,yes,no,cellular,18,nov,541,2,-1,0,unknown,0
600427,35,admin.,divorced,secondary,yes,-967,no,yes,cellular,28,jan,151,2,-1,0,unknown,0
215058,35,admin.,divorced,secondary,no,6,yes,no,unknown,28,may,155,1,-1,0,unknown,0
483004,41,blue-collar,divorced,primary,no,-454,yes,no,unknown,13,may,1294,4,-1,0,unknown,1
186951,50,services,married,secondary,no,1347,no,no,unknown,18,jun,8,7,-1,0,unknown,0
41753,39,technician,single,secondary,no,1482,yes,no,cellular,21,nov,140,1,-1,0,unknown,0
516334,37,management,married,tertiary,no,2987,yes,no,cellular,10,nov,407,2,91,13,success,1
112950,48,management,divorced,unknown,no,671,no,no,unknown,1,jun,5,1,-1,0,unknown,0
138288,52,blue-collar,married,primary,no,-191,no,no,unknown,20,jun,15,10,-1,0,unknown,0
352322,44,blue-collar,divorced,secondary,no,0,yes,no,cellular,29,jan,74,1,-1,0,unknown,0
410178,40,technician,married,secondary,no,523,yes,no,cellular,24,jul,48,1,-1,0,unknown,0
299435,37,technician,single,secondary,no,1508,no,no,cellular,12,aug,150,1,-1,0,unknown,0
635460,48,management,married,tertiary,no,1411,no,no,cellular,3,jun,526,1,-1,0,unknown,1
410613,50,blue-collar,married,secondary,no,0,no,no,cellular,6,aug,131,2,-1,0,unknown,0
179763,36,blue-collar,married,secondary,no,15,yes,yes,cellular,20,nov,134,1,-1,0,unknown,0
687152,52,services,married,secondary,no,5,no,no,cellular,11,aug,104,2,-1,0,unknown,0
96078,44,technician,married,secondary,no,1403,yes,no,telephone,11,may,38,3,367,3,other,0
88568,48,admin.,married,secondary,no,901,yes,no,cellular,20,apr,15,5,-1,0,unknown,0
33388,42,admin.,married,secondary,no,2228,yes,no,cellular,21,nov,762,1,-1,0,unknown,1
124828,57,technician,married,secondary,no,755,yes,no,cellular,9,jul,91,1,-1,0,unknown,0
748490,50,blue-collar,married,secondary,no,1480,yes,no,cellular,25,jul,73,2,-1,0,unknown,0
296433,52,blue-collar,divorced,primary,no,14,yes,no,unknown,9,may,8,1,-1,0,unknown,0
227679,46,blue-collar,married,primary,no,8079,yes,no,unknown,9,jun,154,1,-1,0,unknown,0
569461,60,management,married,tertiary,no,0,no,no,cellular,5,aug,108,1,-1,0,unknown,0
99280,38,technician,single,secondary,no,-15,no,no,cellular,8,jul,76,2,-1,0,unknown,0
165299,35,technician,married,secondary,no,844,yes,yes,cellular,11,aug,116,2,-1,0,unknown,0
57048,36,management,married,tertiary,no,6138,no,no,cellular,21,nov,882,3,-1,0,unknown,1
524526,46,unemployed,married,primary,no,0,no,no,unknown,27,may,92,6,-1,0,unknown,0
623952,47,blue-collar,married,primary,no,-1217,yes,no,telephone,7,jul,242,5,-1,0,unknown,0
178686,42,admin.,single,secondary,no,1048,yes,no,telephone,13,may,85,1,-1,0,unknown,0
731715,44,management,married,tertiary,no,1779,no,no,cellular,27,apr,545,1,-1,0,unknown,1
164383,46,self-employed,divorced,tertiary,no,-1194,yes,no,cellular,13,apr,185,1,-1,0,unknown,0
487334,26,student,single,secondary,no,549,no,no,telephone,8,sep,124,1,-1,0,unknown,0
714103,50,services,married,secondary,no,0,yes,no,cellular,17,nov,48,1,-1,0,unknown,0
292688,26,management,single,tertiary,no,1623,no,no,cellular,5,feb,996,1,-1,0,unknown,1
155562,34,technician,single,secondary,no,2396,no,no,cellular,27,may,106,3,111,2,other,0
74468,50,blue-collar,married,primary,no,1621,no,no,cellular,17,aug,105,2,-1,0,unknown,0
632111,45,blue-collar,married,primary,no,462,yes,no,cellular,16,apr,1106,1,-1,0,unknown,0
536967,37,admin.,married,secondary,no,476,yes,no,unknown,3,jun,134,6,-1,0,unknown,0
169826,26,technician,single,tertiary,no,486,yes,no,unknown,16,may,565,3,-1,0,unknown,0
426381,36,management,married,tertiary,no,495,no,no,cellular,22,oct,183,1,184,1,success,1
725796,36,technician,divorced,secondary,no,439,no,yes,cellular,3,jun,296,1,-1,0,unknown,1
616905,52,services,married,primary,no,1798,yes,no,unknown,5,may,135,2,-1,0,unknown,0
520272,38,management,married,tertiary,no,703,no,no,cellular,28,aug,449,6,-1,0,unknown,1
75360,47,blue-collar,married,secondary,no,1208,yes,no,unknown,3,jun,339,7,-1,0,unknown,0
73279,47,technician,married,tertiary,no,10,yes,yes,cellular,20,nov,151,1,-1,0,unknown,0
197822,27,unemployed,single,secondary,no,834,yes,no,unknown,4,jun,983,1,-1,0,unknown,1
133753,56,blue-collar,married,primary,no,0,no,yes,unknown,6,jun,124,2,-1,0,unknown,0
470072,35,blue-collar,married,secondary,no,2953,yes,yes,unknown,17,jun,1084,4,-1,0,unknown,0
372432,37,blue-collar,divorced,secondary,no,12,yes,no,cellular,13,may,174,3,352,1,failure,0
39157,48,services,divorced,secondary,no,-1701,yes,no,unknown,8,may,163,1,-1,0,unknown,0
158995,36,management,married,tertiary,no,4,no,no,cellular,6,aug,83,4,-1,0,unknown,0
457382,30,technician,divorced,secondary,no,781,yes,yes,unknown,27,may,532,1,-1,0,unknown,0
295213,22,admin.,single,secondary,no,897,no,no,cellular,4,sep,89,2,91,4,failure,0
216666,50,technician,married,tertiary,no,-56,yes,no,cellular,17,apr,151,1,-1,0,unknown,0
472990,42,blue-collar,married,secondary,no,668,yes,no,cellular,11,may,15,12,339,5,other,0
411583,32,management,married,tertiary,no,943,no,no,cellular,2,feb,542,2,-1,0,unknown,0
706473,44,technician,married,secondary,no,942,no,no,cellular,21,nov,48,2,-1,0,unknown,0
103361,31,technician,married,tertiary,no,2489,no,no,cellular,5,jun,676,5,-1,0,unknown,1
129514,55,self-employed,married,secondary,no,0,no,no,telephone,4,may,47,1,-1,0,unknown,0
205367,31,management,single,tertiary,no,1331,no,no,cellular,22,sep,114,1,91,4,failure,0
341803,39,blue-collar,married,primary,no,391,yes,yes,cellular,17,apr,114,2,-1,0,unknown,0
175425,42,management,married,tertiary,no,574,yes,no,unknown,9,jun,144,1,-1,0,unknown,0
686738,34,blue-collar,married,secondary,no,157,yes,yes,unknown,26,may,498,3,-1,0,unknown,0
178809,46,management,married,tertiary,no,644,no,no,cellular,17,aug,730,1,-1,0,unknown,1
177169,54,retired,married,secondary,no,515,yes,no,cellular,9,feb,7,5,-1,0,unknown,0
598059,45,management,married,unknown,no,2724,no,no,cellular,28,jun,339,3,182,3,success,1
406320,44,technician,single,secondary,no,1150,yes,no,cellular,4,feb,357,2,-1,0,unknown,0
10445,58,blue-collar,single,primary,no,1411,yes,no,unknown,26,may,179,2,-1,0,unknown,0
370254,41,technician,married,secondary,no,2095,yes,yes,unknown,29,may,119,1,-1,0,unknown,0
130954,31,blue-collar,married,secondary,no,6013,yes,no,cellular,19,nov,651,1,-1,0,unknown,1
334556,36,management,married,tertiary,no,16,no,no,cellular,22,aug,176,6,-1,0,unknown,0
356756,37,management,married,tertiary,no,1471,yes,no,cellular,13,aug,63,3,-1,0,unknown,0
133349,53,admin.,married,secondary,no,0,no,no,unknown,8,may,129,3,-1,0,unknown,0
620674,55,technician,married,secondary,no,2470,no,no,cellular,29,jul,86,2,-1,0,unknown,0
687595,33,technician,single,tertiary,no,1707,yes,no,unknown,30,may,74,1,-1,0,unknown,0
467789,45,admin.,married,secondary,no,784,yes,no,cellular,3,jun,110,2,-1,0,unknown,0
381724,32,management,single,tertiary,no,2764,yes,yes,cellular,2,feb,84,1,-1,0,unknown,0
528362,49,blue-collar,married,primary,no,-15,no,no,telephone,28,aug,59,2,-1,0,unknown,0
543202,31,admin.,married,secondary,no,1345,yes,no,unknown,9,may,128,2,-1,0,unknown,0
148636,60,management,married,secondary,no,904,no,no,cellular,20,aug,532,2,-1,0,unknown,1
554052,43,admin.,married,tertiary,no,0,yes,yes,cellular,18,nov,84,3,-1,0,unknown,0
434133,53,blue-collar,single,primary,no,2466,no,no,cellular,11,aug,1691,6,-1,0,unknown,1
737813,38,blue-collar,married,secondary,no,-208,yes,no,unknown,8,may,198,1,-1,0,unknown,0
697000,32,unemployed,married,secondary,no,1713,yes,yes,cellular,24,jul,168,6,-1,0,unknown,0
465892,41,housemaid,divorced,primary,no,-184,yes,yes,cellular,29,jan,110,1,185,2,failure,0
537034,38,blue-collar,married,primary,no,1147,yes,no,cellular,6,may,232,1,-1,0,unknown,0
131496,30,management,married,tertiary,no,0,yes,yes,cellular,21,nov,7,8,-1,0,unknown,0
203659,36,management,single,tertiary,no,643,no,no,cellular,20,aug,106,2,-1,0,unknown,0
640213,51,blue-collar,married,secondary,no,1794,yes,yes,unknown,26,may,745,1,-1,0,unknown,1
382297,44,services,married,secondary,no,49,yes,yes,cellular,17,jul,71,1,-1,0,unknown,0
154091,48,blue-collar,divorced,primary,yes,0,yes,no,cellular,17,nov,71,1,-1,0,unknown,0
695073,49,admin.,married,secondary,no,0,no,no,unknown,9,jun,126,1,-1,0,unknown,0
268619,52,technician,married,secondary,no,0,no,no,cellular,20,aug,93,2,-1,0,unknown,0
559065,33,services,single,secondary,no,-177,yes,no,unknown,8,may,125,1,-1,0,unknown,0
90777,37,technician,married,secondary,no,1167,yes,no,cellular,3,feb,303,3,94,1,success,1
560336,42,technician,single,unknown,no,46,no,no,cellular,29,aug,122,4,-1,0,unknown,0
424291,36,management,married,tertiary,no,597,yes,no,unknown,17,jun,431,2,-1,0,unknown,0
340580,35,admin.,married,primary,no,1064,yes,no,cellular,29,apr,549,2,-1,0,unknown,1
215251,31,admin.,married,secondary,no,941,yes,no,unknown,21,may,661,3,-1,0,unknown,0
534727,40,admin.,married,secondary,no,-227,yes,no,unknown,7,may,161,3,-1,0,unknown,0
87830,35,blue-collar,married,primary,no,554,yes,no,unknown,28,may,114,1,-1,0,unknown,0
160525,34,blue-collar,married,primary,no,190,yes,no,unknown,9,may,96,2,-1,0,unknown,0
677301,35,management,single,secondary,no,0,no,yes,telephone,8,jul,87,2,-1,0,unknown,0
108214,40,admin.,married,secondary,no,746,no,no,unknown,30,may,135,3,-1,0,unknown,0
563516,42,blue-collar,married,primary,no,1354,no,no,cellular,2,feb,119,1,-1,0,unknown,0
319652,30,technician,single,secondary,no,1555,yes,no,cellular,14,may,10,5,-1,0,unknown,0
19988,30,unemployed,divorced,secondary,no,2424,no,no,cellular,15,feb,71,1,95,1,success,0
444848,29,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,39,1,192,2,failure,0
648642,34,blue-collar,single,secondary,no,2576,yes,no,unknown,12,may,146,3,-1,0,unknown,0
574799,56,unemployed,married,secondary,no,0,yes,yes,cellular,29,jan,6,1,265,3,failure,0
196867,34,technician,married,secondary,no,781,yes,no,unknown,2,jun,464,2,-1,0,unknown,0
169343,51,blue-collar,married,unknown,no,1327,no,no,telephone,15,jul,531,4,-1,0,unknown,0
95981,44,management,married,tertiary,no,1791,no,no,cellular,10,aug,154,1,179,3,other,1
631488,33,technician,married,secondary,no,566,no,no,cellular,20,aug,157,3,-1,0,unknown,0
264715,49,management,married,tertiary,yes,-1490,no,yes,cellular,21,nov,79,7,-1,0,unknown,0
224772,44,technician,married,secondary,no,1553,yes,no,cellular,27,oct,162,1,188,7,success,1
143894,31,unemployed,married,secondary,no,1201,yes,no,unknown,6,jun,551,4,-1,0,unknown,0
738755,30,admin.,single,secondary,no,536,yes,no,cellular,16,nov,270,1,-1,0,unknown,1
54693,31,admin.,single,secondary,yes,0,yes,no,unknown,26,may,87,1,-1,0,unknown,0
304058,33,blue-collar,married,secondary,no,825,yes,no,unknown,20,jun,8,4,-1,0,unknown,0
639481,55,management,married,tertiary,no,-8,no,yes,cellular,5,aug,125,2,-1,0,unknown,0
512915,38,blue-collar,single,primary,yes,0,yes,no,unknown,2,jun,188,4,-1,0,unknown,0
717440,31,blue-collar,single,primary,no,49,yes,no,unknown,15,may,535,1,-1,0,unknown,0
13973,30,blue-collar,single,unknown,no,746,yes,no,unknown,9,may,241,4,-1,0,unknown,0
614478,35,blue-collar,married,secondary,no,783,yes,no,cellular,13,may,142,1,-1,0,unknown,0
539209,41,management,single,tertiary,no,4477,no,no,cellular,11,aug,357,2,-1,0,unknown,0
273356,59,retired,married,primary,no,8,no,no,cellular,4,aug,169,1,-1,0,unknown,0
419245,32,entrepreneur,married,secondary,no,559,no,no,unknown,17,jun,391,2,-1,0,unknown,0
40702,26,blue-collar,single,secondary,no,649,no,no,cellular,15,mar,101,4,-1,0,unknown,1
102609,35,technician,single,tertiary,no,7,yes,no,cellular,14,may,134,1,351,2,failure,0
643842,39,management,single,tertiary,no,-90,yes,no,cellular,5,feb,136,1,-1,0,unknown,0
525764,35,technician,divorced,secondary,no,1344,no,yes,cellular,15,jul,937,1,-1,0,unknown,1
54855,27,self-employed,single,secondary,no,4958,no,no,cellular,30,apr,1059,5,-1,0,unknown,0
155332,32,management,single,tertiary,no,2070,yes,no,cellular,7,aug,431,2,-1,0,unknown,0
605292,53,management,married,tertiary,no,5361,no,no,cellular,5,aug,617,3,-1,0,unknown,1
265137,25,admin.,married,secondary,no,874,yes,yes,cellular,28,jul,478,3,-1,0,unknown,0
492552,38,blue-collar,married,primary,no,703,yes,yes,unknown,3,jul,437,2,-1,0,unknown,0
689331,49,management,married,primary,no,0,yes,no,unknown,9,may,391,1,-1,0,unknown,0
385971,43,services,married,primary,no,-41,yes,no,cellular,7,may,122,1,-1,0,unknown,0
675772,50,technician,married,secondary,no,679,yes,no,cellular,14,aug,101,2,-1,0,unknown,0
334920,43,student,single,unknown,no,1455,no,no,unknown,19,jun,6,2,-1,0,unknown,0
5750,48,admin.,married,secondary,no,0,no,no,cellular,16,jul,117,6,-1,0,unknown,0
361093,38,admin.,married,secondary,no,641,no,no,unknown,11,jun,95,2,-1,0,unknown,0
622055,37,blue-collar,married,secondary,no,1221,no,no,unknown,20,jun,116,2,-1,0,unknown,0
314680,40,blue-collar,single,primary,no,1313,yes,no,cellular,13,may,578,1,-1,0,unknown,1
568319,36,management,divorced,tertiary,no,507,yes,no,cellular,20,nov,478,1,-1,0,unknown,0
467994,32,admin.,single,tertiary,no,2889,yes,no,cellular,3,feb,513,1,-1,0,unknown,1
353361,30,services,married,secondary,no,1820,no,no,cellular,8,jul,93,2,-1,0,unknown,0
629781,53,blue-collar,married,secondary,no,27,no,no,unknown,12,jun,126,2,-1,0,unknown,0
211283,32,blue-collar,married,secondary,no,557,yes,no,unknown,21,may,91,2,-1,0,unknown,0
530245,54,admin.,married,secondary,no,4962,no,no,cellular,25,jul,89,1,-1,0,unknown,0
473265,36,technician,divorced,secondary,no,-24,yes,no,cellular,24,jul,128,3,-1,0,unknown,0
473584,44,blue-collar,single,secondary,no,1602,no,no,unknown,6,jun,112,3,-1,0,unknown,0
579132,53,technician,married,primary,no,-165,yes,no,cellular,28,jul,151,3,-1,0,unknown,0
317793,46,admin.,married,secondary,no,664,yes,no,unknown,16,may,76,1,-1,0,unknown,0
253105,34,technician,married,secondary,no,-1490,yes,yes,unknown,9,may,219,1,-1,0,unknown,0
676322,53,management,married,tertiary,no,0,no,no,cellular,18,jul,122,3,-1,0,unknown,0
738771,59,management,married,tertiary,no,1388,no,no,unknown,17,jun,80,3,-1,0,unknown,0
653535,54,management,married,tertiary,no,946,yes,no,unknown,19,jun,641,7,-1,0,unknown,0
668412,38,blue-collar,married,secondary,no,664,yes,no,unknown,28,may,252,2,-1,0,unknown,0
420040,36,admin.,divorced,secondary,no,471,yes,no,unknown,9,may,160,2,-1,0,unknown,0
279535,55,management,married,secondary,no,1604,no,no,cellular,25,jan,488,1,-1,0,unknown,0
321391,34,blue-collar,married,secondary,no,-1,yes,no,cellular,14,may,175,1,-1,0,unknown,0
266558,55,management,married,tertiary,no,681,yes,no,cellular,24,jul,614,1,-1,0,unknown,0
89502,33,admin.,single,secondary,no,1408,yes,no,unknown,2,jun,184,1,-1,0,unknown,0
323214,34,technician,married,secondary,no,1201,yes,no,cellular,15,may,705,3,178,3,success,1
127776,54,technician,divorced,primary,no,-872,yes,no,unknown,13,may,161,2,-1,0,unknown,0
185568,33,entrepreneur,single,tertiary,no,948,yes,no,cellular,13,may,77,1,301,2,failure,0
461238,37,blue-collar,single,secondary,no,863,yes,no,cellular,20,apr,11,5,-1,0,unknown,0
735407,59,retired,married,primary,no,8556,no,no,telephone,4,aug,739,1,-1,0,unknown,1
639200,30,admin.,married,secondary,no,1380,yes,no,unknown,13,may,240,1,-1,0,unknown,0
264100,56,technician,married,secondary,no,12001,no,no,unknown,5,jun,114,2,-1,0,unknown,0
52026,51,housemaid,married,secondary,no,618,no,yes,cellular,9,jul,69,1,-1,0,unknown,0
193571,33,management,single,tertiary,no,12607,no,no,cellular,14,sep,267,2,-1,0,unknown,1
654166,39,management,married,tertiary,no,1413,no,no,cellular,18,aug,103,5,-1,0,unknown,0
736084,57,retired,married,primary,no,667,no,no,cellular,2,feb,397,1,-1,0,unknown,0
